, 距离（米） ,showName,建成年代,楼栋数, 总户数 , 成交均价（元） , 在售均价（元） ,在售套数,纬度,经度,详情页链接,地图链接,rentTotal,1室房租均价
5011000003379," 3,366 ",华一新城,2012.0,60.0, 689 ," 49,784 "," 61,744 ",3.0,31.16478828,121.4059031,http://m.sh.lianjia.com/xiaoqu/5011000003379.html,"http://m.sh.lianjia.com/map/pos?pos=121.4059031,31.16478828",8.0,
5011000003426," 4,202 ",万科笠泽苑,2003.0,38.0, 38 , -   ," 63,541 ",3.0,31.16217974,121.3425596,http://m.sh.lianjia.com/xiaoqu/5011000003426.html,"http://m.sh.lianjia.com/map/pos?pos=121.3425596,31.16217974",1.0,
5011000003432," 3,332 ",万兆家园（四期）,2004.0,20.0, 300 , -   ," 68,810 ",1.0,31.15381343,121.3572529,http://m.sh.lianjia.com/xiaoqu/5011000003432.html,"http://m.sh.lianjia.com/map/pos?pos=121.3572529,31.15381343",1.0,
5011000003447," 3,093 ",牡丹公寓,1996.0,40.0, 450 ," 36,788 "," 54,433 ",5.0,31.15747296,121.3570195,http://m.sh.lianjia.com/xiaoqu/5011000003447.html,"http://m.sh.lianjia.com/map/pos?pos=121.3570195,31.15747296",3.0,
5011000003448," 3,734 ",华莘花园,1999.0,28.0, 358 ," 32,698 "," 51,769 ",3.0,31.16059428,121.3479384,http://m.sh.lianjia.com/xiaoqu/5011000003448.html,"http://m.sh.lianjia.com/map/pos?pos=121.3479384,31.16059428",5.0,
5011000003458," 4,374 ",红梅小区（长宁）,1999.0,65.0, 780 ," 67,578 "," 67,672 ",6.0,31.220984,121.369408,http://m.sh.lianjia.com/xiaoqu/5011000003458.html,"http://m.sh.lianjia.com/map/pos?pos=121.369408,31.220984",4.0,
5011000003466," 3,776 ",半岛豪门（别墅）,2003.0,75.0, 75 ," 45,030 "," 62,910 ",3.0,31.141872,121.387097,http://m.sh.lianjia.com/xiaoqu/5011000003466.html,"http://m.sh.lianjia.com/map/pos?pos=121.387097,31.141872",2.0,
5011000003499," 3,821 ",臻园（公寓）（闵行）,2005.0,2.0, 36 ," 62,096 "," 108,386 ",1.0,31.196711,121.408265,http://m.sh.lianjia.com/xiaoqu/5011000003499.html,"http://m.sh.lianjia.com/map/pos?pos=121.408265,31.196711",,
5011000003500," 3,217 ",御墅花园（公寓）,2001.0,5.0, 60 , -   ," 73,611 ",1.0,31.21040488,121.3771437,http://m.sh.lianjia.com/xiaoqu/5011000003500.html,"http://m.sh.lianjia.com/map/pos?pos=121.3771437,31.21040488",,
5011000003505," 3,056 ",蓝色港湾（别墅）,2004.0,22.0, 22 , -   ," 120,340 ",1.0,31.152535,121.392875,http://m.sh.lianjia.com/xiaoqu/5011000003505.html,"http://m.sh.lianjia.com/map/pos?pos=121.392875,31.152535",,
5011000003508," 4,373 ",大都会高尔夫和风（别墅）,2011.0,82.0, 86 , -   ," 51,602 ",4.0,31.170982,121.338653,http://m.sh.lianjia.com/xiaoqu/5011000003508.html,"http://m.sh.lianjia.com/map/pos?pos=121.338653,31.170982",2.0,
5011000003525," 4,616 ",桂林苑,2000.0,73.0, 995 ," 58,836 "," 61,025 ",10.0,31.18694,121.419072,http://m.sh.lianjia.com/xiaoqu/5011000003525.html,"http://m.sh.lianjia.com/map/pos?pos=121.419072,31.18694",6.0,
5011000003531," 3,581 ",佳宝四村,1999.0,56.0, 744 ," 53,736 "," 50,828 ",11.0,31.159686,121.350015,http://m.sh.lianjia.com/xiaoqu/5011000003531.html,"http://m.sh.lianjia.com/map/pos?pos=121.350015,31.159686",10.0,
5011000003548," 2,256 ",哈密路1801弄,2001.0,8.0, 88 ," 40,466 "," 61,294 ",2.0,31.20051298,121.3745675,http://m.sh.lianjia.com/xiaoqu/5011000003548.html,"http://m.sh.lianjia.com/map/pos?pos=121.3745675,31.20051298",2.0,
5011000003621," 3,181 ",亿豪名邸,2002.0,34.0, 136 ," 47,341 "," 74,066 ",1.0,31.149887,121.364742,http://m.sh.lianjia.com/xiaoqu/5011000003621.html,"http://m.sh.lianjia.com/map/pos?pos=121.364742,31.149887",3.0,
5011000003622," 2,949 ",东方花园（一期）,1999.0,52.0, 610 ," 50,210 "," 57,302 ",11.0,31.150661,121.368373,http://m.sh.lianjia.com/xiaoqu/5011000003622.html,"http://m.sh.lianjia.com/map/pos?pos=121.368373,31.150661",14.0,
5011000003661," 1,833 ",龙柏花苑（别墅）,1998.0,40.0, 40 ," 113,665 "," 88,458 ",3.0,31.193119,121.368128,http://m.sh.lianjia.com/xiaoqu/5011000003661.html,"http://m.sh.lianjia.com/map/pos?pos=121.368128,31.193119",1.0,
5011000003666," 1,574 ",静安新城（十二区）,2002.0,57.0, 678 ," 52,798 "," 59,233 ",7.0,31.164628,121.385042,http://m.sh.lianjia.com/xiaoqu/5011000003666.html,"http://m.sh.lianjia.com/map/pos?pos=121.385042,31.164628",29.0,
5011000003667," 1,426 ",静安新城（十一区）,1997.0,69.0, 828 ," 58,947 "," 57,560 ",5.0,31.16591,121.384368,http://m.sh.lianjia.com/xiaoqu/5011000003667.html,"http://m.sh.lianjia.com/map/pos?pos=121.384368,31.16591",12.0,
5011000003668," 1,433 ",静安新城（十区）,1997.0,58.0, 680 ," 57,831 "," 59,324 ",11.0,31.166891,121.385805,http://m.sh.lianjia.com/xiaoqu/5011000003668.html,"http://m.sh.lianjia.com/map/pos?pos=121.385805,31.166891",8.0,
5011000003670," 1,518 ",静安新城（九区）,2003.0,28.0, 341 ," 61,592 "," 57,474 ",2.0,31.166022,121.386048,http://m.sh.lianjia.com/xiaoqu/5011000003670.html,"http://m.sh.lianjia.com/map/pos?pos=121.386048,31.166022",5.0,
5011000003671," 1,533 ",静安新城（八区）,1999.0,34.0, 408 ," 55,335 "," 60,318 ",10.0,31.167208,121.38753,http://m.sh.lianjia.com/xiaoqu/5011000003671.html,"http://m.sh.lianjia.com/map/pos?pos=121.38753,31.167208",6.0,
5011000003672," 1,703 ",静安新城（七区）,2008.0,46.0," 1,117 "," 58,561 "," 69,145 ",13.0,31.165002,121.387588,http://m.sh.lianjia.com/xiaoqu/5011000003672.html,"http://m.sh.lianjia.com/map/pos?pos=121.387588,31.165002",43.0,
5011000003673," 1,667 ",静安新城（六区）,2006.0,31.0, 663 ," 56,937 "," 64,645 ",12.0,31.167406,121.389373,http://m.sh.lianjia.com/xiaoqu/5011000003673.html,"http://m.sh.lianjia.com/map/pos?pos=121.389373,31.167406",21.0,
5011000003674," 1,519 ",静安新城（五区）,1998.0,90.0," 1,186 "," 58,045 "," 62,976 ",9.0,31.169577,121.389197,http://m.sh.lianjia.com/xiaoqu/5011000003674.html,"http://m.sh.lianjia.com/map/pos?pos=121.389197,31.169577",13.0,
5011000003675," 1,932 ",静安新城（四区）,2002.0,63.0," 1,573 "," 55,163 "," 57,206 ",20.0,31.16445,121.3901529,http://m.sh.lianjia.com/xiaoqu/5011000003675.html,"http://m.sh.lianjia.com/map/pos?pos=121.3901529,31.16445",25.0,
5011000003677," 1,829 ",静安新城（三区）,1997.0,71.0, 926 ," 55,869 "," 60,355 ",8.0,31.166329,121.39047,http://m.sh.lianjia.com/xiaoqu/5011000003677.html,"http://m.sh.lianjia.com/map/pos?pos=121.39047,31.166329",9.0,
5011000003678," 1,968 ",静安新城（二区）,2002.0,53.0, 693 ," 58,763 "," 60,518 ",5.0,31.163756,121.389963,http://m.sh.lianjia.com/xiaoqu/5011000003678.html,"http://m.sh.lianjia.com/map/pos?pos=121.389963,31.163756",12.0,
5011000003684," 1,697 ",奥森花苑,1997.0,19.0, 240 ," 52,538 "," 50,351 ",4.0,31.19335012,121.3848835,http://m.sh.lianjia.com/xiaoqu/5011000003684.html,"http://m.sh.lianjia.com/map/pos?pos=121.3848835,31.19335012",1.0,
5011000003704, 934 ,金汇名人苑,2002.0,5.0, 110 ," 47,525 "," 61,426 ",1.0,31.18756993,121.3775034,http://m.sh.lianjia.com/xiaoqu/5011000003704.html,"http://m.sh.lianjia.com/map/pos?pos=121.3775034,31.18756993",1.0,
5011000003705, 934 ,东航机组公寓,1996.0,6.0, 48 ," 23,647 "," 49,989 ",1.0,31.18756993,121.3775034,http://m.sh.lianjia.com/xiaoqu/5011000003705.html,"http://m.sh.lianjia.com/map/pos?pos=121.3775034,31.18756993",,
5011000003722," 3,507 ",翠春小区,1996.0,32.0, 542 ," 46,887 "," 60,116 ",7.0,31.21274338,121.3721632,http://m.sh.lianjia.com/xiaoqu/5011000003722.html,"http://m.sh.lianjia.com/map/pos?pos=121.3721632,31.21274338",5.0,
5011000003763," 4,445 ",万象园,1999.0,37.0, 442 ," 68,126 "," 76,183 ",7.0,31.16825959,121.4172285,http://m.sh.lianjia.com/xiaoqu/5011000003763.html,"http://m.sh.lianjia.com/map/pos?pos=121.4172285,31.16825959",,
5011000003769," 6,145 ",罗秀新苑,2001.0,16.0, 218 ," 52,979 "," 53,897 ",5.0,31.133482,121.416128,http://m.sh.lianjia.com/xiaoqu/5011000003769.html,"http://m.sh.lianjia.com/map/pos?pos=121.416128,31.133482",2.0,
5011000003784," 6,091 ",紫藤二村,1994.0,21.0, 378 ," 52,210 "," 54,201 ",4.0,31.137105,121.418689,http://m.sh.lianjia.com/xiaoqu/5011000003784.html,"http://m.sh.lianjia.com/map/pos?pos=121.418689,31.137105",5.0,
5011000003876, 778 ,紫藤居（别墅）,2004.0,8.0, 8 , -   ," 152,788 ",1.0,31.177005,121.370872,http://m.sh.lianjia.com/xiaoqu/5011000003876.html,"http://m.sh.lianjia.com/map/pos?pos=121.370872,31.177005",,
5011000003879," 5,320 ",天山二村,2004.0,108.0," 2,075 "," 79,453 "," 84,154 ",12.0,31.215172,121.412674,http://m.sh.lianjia.com/xiaoqu/5011000003879.html,"http://m.sh.lianjia.com/map/pos?pos=121.412674,31.215172",5.0,
5011000003891," 4,002 ",东苑古龙城（别墅）,2009.0,51.0, 51 ," 63,079 "," 112,102 ",4.0,31.157611,121.409036,http://m.sh.lianjia.com/xiaoqu/5011000003891.html,"http://m.sh.lianjia.com/map/pos?pos=121.409036,31.157611",,
5011000003893," 3,265 ",满庭芳花园（公寓）,2000.0,28.0, 163 ," 72,816 "," 90,712 ",8.0,31.207634,121.364932,http://m.sh.lianjia.com/xiaoqu/5011000003893.html,"http://m.sh.lianjia.com/map/pos?pos=121.364932,31.207634",2.0,
5011000003922," 2,875 ",旅专小区,1998.0,10.0, 118 ," 35,417 "," 58,585 ",1.0,31.18579,121.403076,http://m.sh.lianjia.com/xiaoqu/5011000003922.html,"http://m.sh.lianjia.com/map/pos?pos=121.403076,31.18579",,
5011000003994," 5,274 ",天山路820弄,1982.0,8.0, 150 , -   ," 78,898 ",2.0,31.21797053,121.4093907,http://m.sh.lianjia.com/xiaoqu/5011000003994.html,"http://m.sh.lianjia.com/map/pos?pos=121.4093907,31.21797053",,
5011000004056," 2,574 ",明泉花园（公寓）,1994.0,10.0, 103 , -   ," 71,272 ",1.0,31.16336277,121.3587627,http://m.sh.lianjia.com/xiaoqu/5011000004056.html,"http://m.sh.lianjia.com/map/pos?pos=121.3587627,31.16336277",,
5011000004075," 3,687 ",福泉路398弄,2003.0,6.0, 60 , -   ," 62,962 ",1.0,31.21290366,121.3664324,http://m.sh.lianjia.com/xiaoqu/5011000004075.html,"http://m.sh.lianjia.com/map/pos?pos=121.3664324,31.21290366",,
5011000004088," 3,140 ",明申花园（别墅）,2003.0,63.0, 66 ," 56,524 "," 72,519 ",3.0,31.18793013,121.4050094,http://m.sh.lianjia.com/xiaoqu/5011000004088.html,"http://m.sh.lianjia.com/map/pos?pos=121.4050094,31.18793013",3.0,
5011000004098, 768 ,锦绣江南（三期）（公寓）,2006.0,6.0, 76 ," 59,625 "," 55,095 ",3.0,31.17621764,121.3845905,http://m.sh.lianjia.com/xiaoqu/5011000004098.html,"http://m.sh.lianjia.com/map/pos?pos=121.3845905,31.17621764",2.0,
5011000004110," 3,882 ",华松小区,2000.0,132.0," 1,887 "," 48,968 "," 58,209 ",25.0,31.215012,121.366543,http://m.sh.lianjia.com/xiaoqu/5011000004110.html,"http://m.sh.lianjia.com/map/pos?pos=121.366543,31.215012",12.0,
5011000004200," 3,279 ",万科广场（公寓）,1994.0,1.0, 58 ," 36,116 "," 52,671 ",2.0,31.199813,121.400309,http://m.sh.lianjia.com/xiaoqu/5011000004200.html,"http://m.sh.lianjia.com/map/pos?pos=121.400309,31.199813",,
5011000004258," 3,256 ",平南一二村,1995.0,122.0," 1,930 "," 54,555 "," 64,735 ",20.0,31.159642,121.402152,http://m.sh.lianjia.com/xiaoqu/5011000004258.html,"http://m.sh.lianjia.com/map/pos?pos=121.402152,31.159642",30.0,
5011000004343," 6,929 ",罗锦苑,2004.0,45.0, 490 ," 47,687 "," 50,883 ",8.0,31.12991541,121.4229983,http://m.sh.lianjia.com/xiaoqu/5011000004343.html,"http://m.sh.lianjia.com/map/pos?pos=121.4229983,31.12991541",4.0,
5011000004394," 5,029 ",春房小区,1999.0,20.0, 270 ," 45,396 "," 60,746 ",6.0,31.227962,121.37097,http://m.sh.lianjia.com/xiaoqu/5011000004394.html,"http://m.sh.lianjia.com/map/pos?pos=121.37097,31.227962",5.0,
5011000004417," 2,929 ",宝隆新村,1997.0,45.0, 482 ," 45,865 "," 61,799 ",4.0,31.15719832,121.3593351,http://m.sh.lianjia.com/xiaoqu/5011000004417.html,"http://m.sh.lianjia.com/map/pos?pos=121.3593351,31.15719832",14.0,
5011000004434," 3,890 ",平阳二村,1997.0,20.0, 240 ," 49,507 "," 57,234 ",9.0,31.145512,121.396974,http://m.sh.lianjia.com/xiaoqu/5011000004434.html,"http://m.sh.lianjia.com/map/pos?pos=121.396974,31.145512",7.0,
5011000004456," 1,357 ",红明一村,1994.0,39.0, 733 ," 51,741 "," 58,572 ",11.0,31.165113,121.38098,http://m.sh.lianjia.com/xiaoqu/5011000004456.html,"http://m.sh.lianjia.com/map/pos?pos=121.38098,31.165113",15.0,
5011000004465," 3,001 ",和嘉公寓,2002.0,20.0, 270 ," 65,215 "," 73,971 ",5.0,31.16081345,121.4000643,http://m.sh.lianjia.com/xiaoqu/5011000004465.html,"http://m.sh.lianjia.com/map/pos?pos=121.4000643,31.16081345",18.0,
5011000004503," 3,705 ",梅莲苑,1999.0,25.0, 271 ," 50,121 "," 59,801 ",5.0,31.164347,121.409082,http://m.sh.lianjia.com/xiaoqu/5011000004503.html,"http://m.sh.lianjia.com/map/pos?pos=121.409082,31.164347",5.0,
5011000004610," 5,118 ",莘光苑,1999.0,16.0, 180 ," 54,101 "," 55,079 ",2.0,31.13150888,121.3968144,http://m.sh.lianjia.com/xiaoqu/5011000004610.html,"http://m.sh.lianjia.com/map/pos?pos=121.3968144,31.13150888",4.0,
5011000004611," 5,006 ",虹莘家园,2003.0,14.0, 154 ," 54,951 "," 52,075 ",1.0,31.133633,121.398498,http://m.sh.lianjia.com/xiaoqu/5011000004611.html,"http://m.sh.lianjia.com/map/pos?pos=121.398498,31.133633",3.0,
5011000004623," 2,481 ",水景书香园,2008.0,16.0, 424 ," 52,625 "," 69,615 ",2.0,31.155166,121.369581,http://m.sh.lianjia.com/xiaoqu/5011000004623.html,"http://m.sh.lianjia.com/map/pos?pos=121.369581,31.155166",5.0,
5011000004633," 5,511 ",锦屏路10弄,1990.0,12.0, 290 ," 74,242 "," 73,115 ",6.0,31.2220846,121.4082161,http://m.sh.lianjia.com/xiaoqu/5011000004633.html,"http://m.sh.lianjia.com/map/pos?pos=121.4082161,31.2220846",,
5011000004673," 2,644 ",学院新村,1997.0,20.0, 240 ," 58,346 "," 64,507 ",5.0,31.15306193,121.3705161,http://m.sh.lianjia.com/xiaoqu/5011000004673.html,"http://m.sh.lianjia.com/map/pos?pos=121.3705161,31.15306193",12.0,
5011000004700," 3,712 ",蓼花汀花园（公寓）,2005.0,32.0, 382 ," 64,346 "," 66,720 ",6.0,31.14208,121.370246,http://m.sh.lianjia.com/xiaoqu/5011000004700.html,"http://m.sh.lianjia.com/map/pos?pos=121.370246,31.14208",10.0,
5011000004714," 1,695 ",万源新城,2012.0,155.0," 3,020 "," 75,217 "," 62,305 ",11.0,31.176859,121.393218,http://m.sh.lianjia.com/xiaoqu/5011000004714.html,"http://m.sh.lianjia.com/map/pos?pos=121.393218,31.176859",53.0,
5011000004822," 5,918 ",梅苑,1994.0,24.0, 528 ," 47,576 "," 60,240 ",4.0,31.14537899,121.4226033,http://m.sh.lianjia.com/xiaoqu/5011000004822.html,"http://m.sh.lianjia.com/map/pos?pos=121.4226033,31.14537899",3.0,
5011000004832," 4,854 ",党校居民小区,1997.0,20.0, 304 ," 80,554 "," 74,762 ",1.0,31.16351511,121.4199058,http://m.sh.lianjia.com/xiaoqu/5011000004832.html,"http://m.sh.lianjia.com/map/pos?pos=121.4199058,31.16351511",4.0,
5011000004867," 2,160 ",苹果园（公寓）,1997.0,2.0, 120 , -   ," 61,445 ",5.0,31.18010809,121.3974149,http://m.sh.lianjia.com/xiaoqu/5011000004867.html,"http://m.sh.lianjia.com/map/pos?pos=121.3974149,31.18010809",1.0,
5011000004923," 3,766 ",银星小区,2004.0,30.0, 341 ," 26,694 "," 44,014 ",2.0,31.14060051,121.3789871,http://m.sh.lianjia.com/xiaoqu/5011000004923.html,"http://m.sh.lianjia.com/map/pos?pos=121.3789871,31.14060051",3.0,
5011000005002," 2,816 ",白浪新村,1996.0,22.0, 226 ," 56,716 "," 69,575 ",3.0,31.158773,121.359366,http://m.sh.lianjia.com/xiaoqu/5011000005002.html,"http://m.sh.lianjia.com/map/pos?pos=121.359366,31.158773",2.0,
5011000005053," 4,202 ",万科香溪苑,2003.0,44.0, 44 ," 40,486 "," 74,011 ",1.0,31.16217974,121.3425596,http://m.sh.lianjia.com/xiaoqu/5011000005053.html,"http://m.sh.lianjia.com/map/pos?pos=121.3425596,31.16217974",1.0,
5011000005059," 1,032 ",红明二村,1994.0,24.0, 396 ," 37,954 "," 58,146 ",4.0,31.16861516,121.3812428,http://m.sh.lianjia.com/xiaoqu/5011000005059.html,"http://m.sh.lianjia.com/map/pos?pos=121.3812428,31.16861516",4.0,
5011000005124," 5,603 ",江南文化园,2002.0,221.0, 221 ," 38,927 "," 45,428 ",5.0,31.13388343,121.3467311,http://m.sh.lianjia.com/xiaoqu/5011000005124.html,"http://m.sh.lianjia.com/map/pos?pos=121.3467311,31.13388343",2.0,
5011000005141," 4,192 ",平阳三村,1995.0,67.0, 852 ," 51,389 "," 55,933 ",12.0,31.13822899,121.3892288,http://m.sh.lianjia.com/xiaoqu/5011000005141.html,"http://m.sh.lianjia.com/map/pos?pos=121.3892288,31.13822899",8.0,
5011000005191," 2,561 ",西郊英园,2013.0,30.0, 788 ," 46,282 "," 66,896 ",8.0,31.165427,121.357699,http://m.sh.lianjia.com/xiaoqu/5011000005191.html,"http://m.sh.lianjia.com/map/pos?pos=121.357699,31.165427",10.0,
5011000005211," 2,149 ",和润家园（公寓）,2004.0,21.0, 286 ," 40,675 "," 63,211 ",2.0,31.159302,121.387078,http://m.sh.lianjia.com/xiaoqu/5011000005211.html,"http://m.sh.lianjia.com/map/pos?pos=121.387078,31.159302",5.0,
5011000005218," 3,570 ",荣华东道112号,1997.0,1.0, 10 , -   ," 73,411 ",1.0,31.201964,121.402107,http://m.sh.lianjia.com/xiaoqu/5011000005218.html,"http://m.sh.lianjia.com/map/pos?pos=121.402107,31.201964",,
5011000005247," 3,381 ",莲浦府邸（别墅）,2008.0,87.0, 98 , -   ," 53,692 ",1.0,31.145118,121.371703,http://m.sh.lianjia.com/xiaoqu/5011000005247.html,"http://m.sh.lianjia.com/map/pos?pos=121.371703,31.145118",,
5011000005257," 2,671 ",复泰华庭,2002.0,17.0, 201 ," 42,760 "," 53,830 ",3.0,31.17760371,121.3535786,http://m.sh.lianjia.com/xiaoqu/5011000005257.html,"http://m.sh.lianjia.com/map/pos?pos=121.3535786,31.17760371",,
5011000005262," 1,029 ",大上海国际花园（十六区）,2008.0,22.0, 434 ," 62,877 "," 62,407 ",3.0,31.17194,121.385246,http://m.sh.lianjia.com/xiaoqu/5011000005262.html,"http://m.sh.lianjia.com/map/pos?pos=121.385246,31.17194",9.0,
5011000005264," 1,054 ",大上海国际花园（十五区）,2000.0,19.0, 238 ," 55,696 "," 57,382 ",6.0,31.171086,121.384891,http://m.sh.lianjia.com/xiaoqu/5011000005264.html,"http://m.sh.lianjia.com/map/pos?pos=121.384891,31.171086",4.0,
5011000005265," 1,088 ",大上海国际花园（十四区）,2004.0,19.0, 271 ," 69,250 "," 59,983 ",7.0,31.170511,121.384815,http://m.sh.lianjia.com/xiaoqu/5011000005265.html,"http://m.sh.lianjia.com/map/pos?pos=121.384815,31.170511",5.0,
5011000005266, 861 ,大上海国际花园（十三区）（别墅）,1999.0,93.0, 93 ," 43,323 "," 88,341 ",1.0,31.170841,121.381856,http://m.sh.lianjia.com/xiaoqu/5011000005266.html,"http://m.sh.lianjia.com/map/pos?pos=121.381856,31.170841",1.0,
5011000005267," 1,045 ",大上海国际花园（十二区）,1996.0,19.0, 215 ," 52,307 "," 55,800 ",5.0,31.168876,121.382072,http://m.sh.lianjia.com/xiaoqu/5011000005267.html,"http://m.sh.lianjia.com/map/pos?pos=121.382072,31.168876",4.0,
5011000005269," 1,101 ",大上海国际花园（十区）,1996.0,5.0, 89 ," 52,454 "," 56,274 ",2.0,31.168947,121.38322,http://m.sh.lianjia.com/xiaoqu/5011000005269.html,"http://m.sh.lianjia.com/map/pos?pos=121.38322,31.168947",2.0,
5011000005270," 1,086 ",大上海国际花园（九区）,1999.0,2.0, 117 ," 51,309 "," 61,302 ",3.0,31.170086,121.38437,http://m.sh.lianjia.com/xiaoqu/5011000005270.html,"http://m.sh.lianjia.com/map/pos?pos=121.38437,31.170086",1.0,
5011000005271," 1,178 ",大上海国际花园（八区）,1994.0,18.0, 249 ," 55,216 "," 62,362 ",2.0,31.168887,121.384363,http://m.sh.lianjia.com/xiaoqu/5011000005271.html,"http://m.sh.lianjia.com/map/pos?pos=121.384363,31.168887",8.0,
5011000005272," 1,231 ",大上海国际花园（七区）,2010.0,17.0, 276 ," 55,792 "," 63,875 ",6.0,31.169264,121.385515,http://m.sh.lianjia.com/xiaoqu/5011000005272.html,"http://m.sh.lianjia.com/map/pos?pos=121.385515,31.169264",11.0,
5011000005273," 1,275 ",大上海国际花园（六区）,1994.0,22.0, 308 ," 54,322 "," 59,677 ",10.0,31.168192,121.38499,http://m.sh.lianjia.com/xiaoqu/5011000005273.html,"http://m.sh.lianjia.com/map/pos?pos=121.38499,31.168192",12.0,
5011000005274," 1,275 ",大上海国际花园（五区）,1996.0,16.0, 220 ," 50,688 "," 57,930 ",6.0,31.167163,121.383597,http://m.sh.lianjia.com/xiaoqu/5011000005274.html,"http://m.sh.lianjia.com/map/pos?pos=121.383597,31.167163",4.0,
5011000005275," 1,297 ",大上海国际花园（四区）,1994.0,7.0, 97 ," 53,454 "," 57,325 ",3.0,31.166568,121.382995,http://m.sh.lianjia.com/xiaoqu/5011000005275.html,"http://m.sh.lianjia.com/map/pos?pos=121.382995,31.166568",8.0,
5011000005276," 1,371 ",大上海国际花园（三区）,1994.0,8.0, 112 ," 51,941 "," 54,788 ",2.0,31.16592,121.383315,http://m.sh.lianjia.com/xiaoqu/5011000005276.html,"http://m.sh.lianjia.com/map/pos?pos=121.383315,31.16592",11.0,
5011000005277," 1,483 ",大上海国际花园（二区）,1994.0,8.0, 112 ," 53,454 "," 56,167 ",4.0,31.164899,121.383741,http://m.sh.lianjia.com/xiaoqu/5011000005277.html,"http://m.sh.lianjia.com/map/pos?pos=121.383741,31.164899",2.0,
5011000005325," 4,281 ",瑞冬小区,1996.0,107.0," 2,192 "," 61,179 "," 64,675 ",26.0,31.22089769,121.374576,http://m.sh.lianjia.com/xiaoqu/5011000005325.html,"http://m.sh.lianjia.com/map/pos?pos=121.374576,31.22089769",14.0,
5011000005361," 2,776 ",吴宝新村,1994.0,12.0, 144 , -   ," 52,428 ",1.0,31.16359314,121.3564234,http://m.sh.lianjia.com/xiaoqu/5011000005361.html,"http://m.sh.lianjia.com/map/pos?pos=121.3564234,31.16359314",2.0,
5011000005395," 3,933 ",圣陶沙花园（公寓）,2001.0,5.0, 92 ," 37,545 "," 58,233 ",1.0,31.13892336,121.3786601,http://m.sh.lianjia.com/xiaoqu/5011000005395.html,"http://m.sh.lianjia.com/map/pos?pos=121.3786601,31.13892336",,
5011000005399," 3,332 ",万源城御璄,2015.0,27.0, 909 ," 57,543 "," 84,413 ",2.0,31.153565,121.398213,http://m.sh.lianjia.com/xiaoqu/5011000005399.html,"http://m.sh.lianjia.com/map/pos?pos=121.398213,31.153565",7.0,
5011000005404," 4,751 ",南方公寓,1998.0,21.0, 238 ," 53,331 "," 59,317 ",6.0,31.140551,121.404145,http://m.sh.lianjia.com/xiaoqu/5011000005404.html,"http://m.sh.lianjia.com/map/pos?pos=121.404145,31.140551",8.0,
5011000005405," 4,776 ",古美公寓,2000.0,2.0, 252 ," 39,977 "," 62,099 ",4.0,31.148889,121.412107,http://m.sh.lianjia.com/xiaoqu/5011000005405.html,"http://m.sh.lianjia.com/map/pos?pos=121.412107,31.148889",4.0,
5011000005476," 4,433 ",天山西路207号,1995.0,1.0, 19 , -   ," 54,939 ",1.0,31.22256635,121.3785644,http://m.sh.lianjia.com/xiaoqu/5011000005476.html,"http://m.sh.lianjia.com/map/pos?pos=121.3785644,31.22256635",,
5011000005508," 4,231 ",欣嘉苑,2004.0,94.0," 1,121 "," 67,784 "," 73,283 ",6.0,31.18595006,121.4156781,http://m.sh.lianjia.com/xiaoqu/5011000005508.html,"http://m.sh.lianjia.com/map/pos?pos=121.4156781,31.18595006",11.0,
5011000005603," 4,960 ",古北路499号,1993.0,1.0, 18 , -   ," 58,556 ",1.0,31.21550006,121.4076205,http://m.sh.lianjia.com/xiaoqu/5011000005603.html,"http://m.sh.lianjia.com/map/pos?pos=121.4076205,31.21550006",,
5011000005667," 2,608 ",虹梅路2986弄,2000.0,18.0, 363 ," 38,897 "," 61,555 ",6.0,31.18739291,121.4000612,http://m.sh.lianjia.com/xiaoqu/5011000005667.html,"http://m.sh.lianjia.com/map/pos?pos=121.4000612,31.18739291",5.0,
5011000005826," 6,631 ",中华美路60弄,1995.0,52.0, 595 ," 32,140 "," 39,637 ",3.0,31.22653825,121.336553,http://m.sh.lianjia.com/xiaoqu/5011000005826.html,"http://m.sh.lianjia.com/map/pos?pos=121.336553,31.22653825",,
